"dataset","dataset_label","replicate","scenario","method","taxon","p_value","native_p_value","available","status","reason"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Flavonifractor",0.114939066101377,0.114939066101377,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Fusicatenibacter",0.127805313413024,0.127805313413024,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Haemophilus",0.214004005296096,0.214004005296096,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Klebsiella",0.645234144794182,0.645234144794182,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Lachnospira",0.566052726147974,0.566052726147974,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Lachnospiraceae_unclassified",0.884230125691061,0.884230125691061,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Lactococcus",0.818480891158089,0.818480891158089,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Mediterraneibacter",0.0866885828363353,0.0866885828363353,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Parabacteroides",0.75280905035506,0.75280905035506,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Phocaeicola",0.633188636364596,0.633188636364596,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Prevotella",0.808233919295564,0.808233919295564,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Roseburia",0.0442016146911792,0.0442016146911792,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Ruminococcus",0.402583528559143,0.402583528559143,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Streptococcus",0.0702769731506515,0.0702769731506515,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","ZINQ","Veillonella",0.0135836925507732,0.0135836925507732,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Akkermansia",0.107070784812801,0.107070784812801,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Alistipes",0.967560063814339,0.967560063814339,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Anaerostipes",0.905502028281091,0.905502028281091,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Bacteroides",0.529480656766246,0.529480656766246,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Barnesiella",0.560004614278773,0.560004614278773,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Bifidobacterium",0.37585680354728,0.37585680354728,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Blautia",0.439148625866228,0.439148625866228,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Collinsella",0.215350990750823,0.215350990750823,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Dorea",0.387242897896867,0.387242897896867,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Eggerthella",0.424335474524668,0.424335474524668,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Enterococcus",0.398405997280388,0.398405997280388,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Erysipelatoclostridium",0.81505524298726,0.81505524298726,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Escherichia",0.0178722817460015,0.0178722817460015,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Eubacterium",0.8967047450631,0.8967047450631,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Faecalibacterium",0.340416664846085,0.340416664846085,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Flavonifractor",0.14251194729427,0.14251194729427,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Fusicatenibacter",0.247854932110062,0.247854932110062,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Haemophilus",0.395734446508946,0.395734446508946,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Klebsiella",0.616349102370594,0.616349102370594,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Lachnospira",0.50025248058823,0.50025248058823,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Lachnospiraceae_unclassified",0.910065853654996,0.910065853654996,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Lactococcus",0.965023004491309,0.965023004491309,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Mediterraneibacter",0.359186669811983,0.359186669811983,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Parabacteroides",0.562208028292476,0.562208028292476,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Phocaeicola",0.451006742022662,0.451006742022662,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Prevotella",0.571249866890443,0.571249866890443,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Roseburia",0.0759677638009702,0.0759677638009702,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Ruminococcus",0.267254507475083,0.267254507475083,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Streptococcus",0.0682766470323107,0.0682766470323107,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",1,"fourfold","MaAsLin3","Veillonella",0.00713130707923204,0.00713130707923204,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Akkermansia",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Alistipes",0.165447743950392,0.165447743950392,TRUE,"available","available"
