"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"qiita_1939_pediatric_crohn","Odoribacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.158577930934065,0.158577930934065,0.158577930934065,0.533627323143202,0.533627323143202,FALSE,,1.40987047913001,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Oribacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00373470006899089,0.00373470006899089,0.00373470006899089,0.0364139321393332,0.0364139321393332,TRUE,,-2.89974193182872,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Oscillospira","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0588563617318895,0.0588563617318895,0.0588563617318895,0.265479759301289,0.265479759301289,FALSE,,1.88926475473412,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Paludibacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.844424609915317,0.844424609915317,0.844424609915317,1,1,FALSE,,-0.196237075761174,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Pandoraea","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.823630274045452,0.823630274045452,0.823630274045452,1,1,FALSE,,0.22287823788712,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Pantoea","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0336140728533878,0.0336140728533878,0.0336140728533878,0.19132407822997,0.19132407822997,FALSE,,-2.12467102454939,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Parabacteroides","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.813168970072907,0.813168970072907,0.813168970072907,1,1,FALSE,,0.23633984578874,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Paracoccus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Conditional-present fit retained a non-negligible gradient",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Paraprevotella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Conditional-present fit retained a non-negligible gradient",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Parvimonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.794352061052911,0.794352061052911,0.794352061052911,1,1,FALSE,,-0.260663441513338,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Pasteurella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence nuisance fit was not optimal",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Pelomonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.773273744893915,0.773273744893915,0.773273744893915,1,1,FALSE,,0.288095359239166,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Peptococcus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0167671325294302,0.0167671325294302,0.0167671325294302,0.114665551491587,0.114665551491587,FALSE,,-2.39177467558437,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Peptoniphilus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.583816172028059,0.583816172028059,0.583816172028059,1,1,FALSE,,-0.547819027714986,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Peptostreptococcus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0633811306532996,0.0633811306532996,0.0633811306532996,0.26873599396999,0.26873599396999,FALSE,,-1.85650837321482,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Phascolarctobacterium","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.589814712413771,0.589814712413771,0.589814712413771,1,1,FALSE,,-0.539104555536725,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Plesiomonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.672540468001723,0.672540468001723,0.672540468001723,1,1,FALSE,,0.422663940806526,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Porphyromonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.189168121581662,0.189168121581662,0.189168121581662,0.607456748155743,0.607456748155743,FALSE,,-1.31304400164601,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Prevotella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",FALSE,"Structural-absence nuisance fit was not optimal",1,1,1,1,1,FALSE,,,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Proteus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0944714861390575,0.0944714861390575,0.0944714861390575,0.385152981951542,0.385152981951542,FALSE,,-1.67226800320403,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Pseudogulbenkiania","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.139230959462984,0.139230959462984,0.139230959462984,0.476080054937945,0.476080054937945,FALSE,,1.47866092950027,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Pseudomonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.423488230989847,0.423488230989847,0.423488230989847,0.847501027916301,0.847501027916301,FALSE,,-0.800384202415013,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Ralstonia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.81056234813258,0.81056234813258,0.81056234813258,1,1,FALSE,,0.239700627907996,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Ramlibacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.316395538266244,0.316395538266244,0.316395538266244,0.772869155135068,0.772869155135068,FALSE,,-1.0018924524572,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","rc4-4","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.161840319102962,0.161840319102962,0.161840319102962,0.536096057028561,0.536096057028561,FALSE,,-1.39890884749437,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Rhodobacter","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",7.50321371661384e-05,7.50321371661384e-05,7.50321371661384e-05,0.00192880070849646,0.00192880070849646,TRUE,,-3.95973767508535,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Rhodoferax","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0470316358797203,0.0470316358797203,0.0470316358797203,0.226606972875016,0.226606972875016,FALSE,,-1.98601520262337,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Roseburia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.00594354586616779,0.00594354586616779,0.00594354586616779,0.0484627586010604,0.0484627586010604,TRUE,,2.75087974017978,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Rothia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0219367215844373,0.0219367215844373,0.0219367215844373,0.139793041474668,0.139793041474668,FALSE,,-2.2914617518194,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Ruminococcus","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.301199408458762,0.301199408458762,0.301199408458762,0.772869155135068,0.772869155135068,FALSE,,-1.03386472374061,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Salinivibrio","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.0388203359364612,0.0388203359364612,0.0388203359364612,0.199466715548784,0.199466715548784,FALSE,,2.06608625404726,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Salmonella","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.312007896815821,0.312007896815821,0.312007896815821,0.772869155135068,0.772869155135068,FALSE,,-1.01101782851381,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Selenomonas","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.501606002913215,0.501606002913215,0.501606002913215,0.966731569250924,0.966731569250924,FALSE,,-0.671964961275043,"score z; positive values indicate greater structural absence in the comparison group","",
"qiita_1939_pediatric_crohn","Serratia","SACAT structural absence","SACAT","structural absence","Control","Crohn","age_z + sex + group",TRUE,"Available",0.905466938860645,0.905466938860645,0.905466938860645,1,1,FALSE,,-0.118758183537172,"score z; positive values indicate greater structural absence in the comparison group","",
