"design","allocation_id","depth","target_library_size","median_library_size","taxon","target_set","method","component","available","reason","p_value","estimate","q_value","significant","d6300_comparison_cells"
"nonnull",25,"500",500,500,"Listeria_monocytogenes","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0153537711853147,TRUE,"2;5;12;15"
"nonnull",25,"500",500,500,"Pseudomonas_aeruginosa","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00258596474192885,,0.0142228060806087,TRUE,"2;5;12;15"
"nonnull",25,"500",500,500,"Salmonella_enterica","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0153537711853147,TRUE,"2;5;12;15"
"nonnull",25,"500",500,500,"Staphylococcus_aureus","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00258596474192885,,0.0142228060806087,TRUE,"2;5;12;15"
"nonnull",25,"500",500,500,"Allobacillus_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.0945819013118482,,0.11560010160337,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Imtechella_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.620551021488611,,0.620551021488611,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Truepera_radiovictrix","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.238061024573551,,0.261867127030906,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Bacillus_subtilis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Enterococcus_faecalis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.00219853723418706,,0.0241839095760576,TRUE,"2;5;12;15"
"nonnull",25,"500",500,500,"Escherichia_coli","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Lactobacillus_fermentum","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Listeria_monocytogenes","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.75679715823168,,0.999999999999996,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Pseudomonas_aeruginosa","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.597292576808673,,0.999999999999996,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Salmonella_enterica","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.554499346227699,,0.999999999999996,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Staphylococcus_aureus","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.656747999099906,,0.999999999999996,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Allobacillus_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.653018564724809,,0.999999999999996,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Imtechella_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.503461352759096,,0.999999999999996,FALSE,"2;5;12;15"
"nonnull",25,"500",500,500,"Truepera_radiovictrix","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.0130810838480094,,0.0719459611640519,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Bacillus_subtilis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467773498428652,2.82842712452453,0.00643189375001308,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Enterococcus_faecalis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00132901014738827,3.20964063526922,0.00643189375001308,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Escherichia_coli","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467774090910042,2.82842671909785,0.00643189375001308,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Lactobacillus_fermentum","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467159409585008,2.8288475870576,0.00643189375001308,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Listeria_monocytogenes","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00465114048826968,2.83025165022703,0.00643189375001308,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00131569089655957,3.2125350583876,0.00643189375001308,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Salmonella_enterica","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467773540696576,2.82842709560117,0.00643189375001308,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Staphylococcus_aureus","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467773445728884,2.82842716058627,0.00643189375001308,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Allobacillus_halotolerans","Abundance targets","SACAT structural absence","structural absence",TRUE,"available",0.0645971700557402,-1.84803575844154,0.0789520967347936,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Imtechella_halotolerans","Abundance targets","SACAT structural absence","structural absence",TRUE,"available",0.176565709979886,-1.35140507194559,0.194222280977875,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Truepera_radiovictrix","Abundance targets","SACAT structural absence","structural absence",TRUE,"available",0.827155169616444,-0.218351604655585,0.827155169616444,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Bacillus_subtilis","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.692685518102736,-0.119310260837014,0.828668745525683,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Enterococcus_faecalis","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.753335223205166,-0.182790657483867,0.828668745525683,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Escherichia_coli","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.214590218385645,-0.296842196728873,0.58577544736005,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Lactobacillus_fermentum","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.188143661061605,0.242886043380238,0.58577544736005,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Listeria_monocytogenes","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.266261566981841,0.426895446936243,0.58577544736005,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","SACAT present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Salmonella_enterica","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.67639988332311,-0.147896855210741,0.828668745525683,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Staphylococcus_aureus","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.212039601087672,0.443172111459224,0.58577544736005,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Allobacillus_halotolerans","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.432942967653232,-0.553275986928921,0.680338949169365,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Imtechella_halotolerans","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.392119955540741,0.826040180135609,0.680338949169365,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Truepera_radiovictrix","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.000489006352670715,2.52517506944895,0.00537906987937787,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Bacillus_subtilis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0152968556579034,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Enterococcus_faecalis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.00467333423819464,-2.17566133300221,0.0152968556579034,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Escherichia_coli","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0152968556579034,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Lactobacillus_fermentum","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0152968556579034,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Listeria_monocytogenes","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0152968556579034,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.00467333423819466,-2.1756613330022,0.0152968556579034,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Salmonella_enterica","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0152968556579034,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Staphylococcus_aureus","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330206,-1.85153895165729,0.0152968556579034,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.184828080084963,0.913429671315844,0.20331088809346,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Imtechella_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.120353880263802,1.36103328701,0.147099186989092,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Truepera_radiovictrix","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.367819255846293,0.86052663649742,0.367819255846293,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Bacillus_subtilis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.282740900668305,-0.329851890053772,0.777537476837838,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Enterococcus_faecalis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.571538817253138,-0.246723158115144,0.872725896315321,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Escherichia_coli","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.17196646323696,-0.500462923024517,0.630543698535522,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Lactobacillus_fermentum","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.95840933794767,0.139404766687619,0.95840933794767,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Listeria_monocytogenes","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.634709742774779,0.45921920929593,0.872725896315321,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.948988340619833,0.198413393028841,0.95840933794767,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Salmonella_enterica","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.169076776583263,-0.566236722622515,0.630543698535522,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Staphylococcus_aureus","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.724520496951889,0.316600041989899,0.885525051830086,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.512494705376657,-0.474567866231032,0.872725896315321,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Imtechella_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.432667553114388,1.03901580061421,0.872725896315321,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Truepera_radiovictrix","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0114558677509344,2.75059530336621,0.126014545260279,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Bacillus_subtilis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0115153283889861,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Enterococcus_faecalis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00258596474192885,,0.0115153283889861,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Escherichia_coli","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0115153283889861,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Lactobacillus_fermentum","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0115153283889861,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Listeria_monocytogenes","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0115153283889861,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00258596474192885,,0.0115153283889861,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Salmonella_enterica","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0115153283889861,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Staphylococcus_aureus","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0115153283889861,TRUE,"2;5;12;15"
"nonnull",25,"250",250,250,"Allobacillus_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.183157621582188,,0.201473383740406,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Imtechella_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.0902327047622334,,0.110284416931619,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Truepera_radiovictrix","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.317566564154228,,0.317566564154228,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Bacillus_subtilis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.554499346227698,,0.677954571919048,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Enterococcus_faecalis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.115863816034977,,0.42483399212825,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Escherichia_coli","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.0784404094809357,,0.42483399212825,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Lactobacillus_fermentum","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Listeria_monocytogenes","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.603881976991713,,0.677954571919048,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.616322338108225,,0.677954571919048,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Salmonella_enterica","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.293026257108552,,0.546611082768506,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Staphylococcus_aureus","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.516139213103641,,0.677954571919048,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Allobacillus_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.298151499691913,,0.546611082768506,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Imtechella_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.267688420805721,,0.546611082768506,FALSE,"2;5;12;15"
"nonnull",25,"250",250,250,"Truepera_radiovictrix","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.000174253905929733,,0.00191679296522707,TRUE,"2;5;12;15"
"nonnull",25,"100",100,100,"Bacillus_subtilis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467773424485931,2.82842717512253,0.00662117363946944,TRUE,"2;5;12;15"
"nonnull",25,"100",100,100,"Enterococcus_faecalis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00136978899345067,3.20094242573094,0.00502255964265247,TRUE,"2;5;12;15"
"nonnull",25,"100",100,100,"Escherichia_coli","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00468184283494365,2.82814614159844,0.00662117363946944,TRUE,"2;5;12;15"
"nonnull",25,"100",100,100,"Lactobacillus_fermentum","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00481539901052323,2.81913014126657,0.00662117363946944,TRUE,"2;5;12;15"
"nonnull",25,"100",100,100,"Listeria_monocytogenes","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0072890083907777,2.68334348768088,0.00890878803317274,TRUE,"2;5;12;15"
"nonnull",25,"100",100,100,"Pseudomonas_aeruginosa","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00128154523812539,3.22008068022411,0.00502255964265247,TRUE,"2;5;12;15"
