"setting_id","scenario","depth_design","method","component","multiplicity","metric","n_replications","estimate","mcse","ci95_lower","ci95_upper"
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DESeq2","general_abundance","BH","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","corncob","general_abundance","BH","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","detected_log_abundance","BH","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","metagenomeSeq","general_abundance","BH","available_fraction",100,0.95,0.021904291355759,0.90706837783584,0.99293162216416
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","present_conditional_abundance","BH","available_fraction",100,0.9876,0.00155127839102614,0.984559550223594,0.990640449776407
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","LinDA","general_abundance","BH","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","detected_quantile_abundance","BH","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","observed_prevalence","BH","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ANCOM-BC2","general_abundance","BH","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","observed_prevalence","BH","available_fraction",100,1,0,1,1
"NULL_BALANCED","global_null","BALANCED","DASRA","structural_absence","BY","available_fraction",100,0.9958,0.000912096043144139,0.994012324604996,0.997587675395004
"NULL_BALANCED","global_null","BALANCED","edgeR","general_abundance","BY","available_fraction",100,0.915,0.00475989134923957,0.905670784385167,0.924329215614833
"NULL_BALANCED","global_null","BALANCED","DESeq2","general_abundance","BY","available_fraction",100,1,0,1,1
"NULL_BALANCED","global_null","BALANCED","corncob","general_abundance","BY","available_fraction",100,1,0,1,1
"NULL_BALANCED","global_null","BALANCED","MaAsLin 3","detected_log_abundance","BY","available_fraction",100,1,0,1,1
"NULL_BALANCED","global_null","BALANCED","metagenomeSeq","general_abundance","BY","available_fraction",100,1,0,1,1
"NULL_BALANCED","global_null","BALANCED","DASRA","present_conditional_abundance","BY","available_fraction",100,0.9808,0.00190522937986453,0.977065819033178,0.984534180966822
"NULL_BALANCED","global_null","BALANCED","LinDA","general_abundance","BY","available_fraction",100,1,0,1,1
"NULL_BALANCED","global_null","BALANCED","ZINQ","detected_quantile_abundance","BY","available_fraction",100,1,0,1,1
"NULL_BALANCED","global_null","BALANCED","MaAsLin 3","observed_prevalence","BY","available_fraction",100,1,0,1,1
"NULL_BALANCED","global_null","BALANCED","ANCOM-BC2","general_abundance","BY","available_fraction",100,1,0,1,1
"NULL_BALANCED","global_null","BALANCED","ZINQ","observed_prevalence","BY","available_fraction",100,1,0,1,1
"NULL_FOURFOLD","global_null","FOURFOLD","DASRA","structural_absence","BY","available_fraction",100,0.9956,0.000967345634071698,0.993704037396618,0.997495962603383
"NULL_FOURFOLD","global_null","FOURFOLD","edgeR","general_abundance","BY","available_fraction",100,0.8322,0.00629185781367274,0.819868185289355,0.844531814710646
"NULL_FOURFOLD","global_null","FOURFOLD","DESeq2","general_abundance","BY","available_fraction",100,1,0,1,1
"NULL_FOURFOLD","global_null","FOURFOLD","corncob","general_abundance","BY","available_fraction",100,1,0,1,1
"NULL_FOURFOLD","global_null","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","available_fraction",100,1,0,1,1
"NULL_FOURFOLD","global_null","FOURFOLD","metagenomeSeq","general_abundance","BY","available_fraction",100,0.96,0.0196946385566932,0.921399217740347,0.998600782259653
"NULL_FOURFOLD","global_null","FOURFOLD","DASRA","present_conditional_abundance","BY","available_fraction",100,0.968,0.00214617347995464,0.963793577274714,0.972206422725286
"NULL_FOURFOLD","global_null","FOURFOLD","LinDA","general_abundance","BY","available_fraction",100,1,0,1,1
"NULL_FOURFOLD","global_null","FOURFOLD","ZINQ","detected_quantile_abundance","BY","available_fraction",100,1,0,1,1
"NULL_FOURFOLD","global_null","FOURFOLD","MaAsLin 3","observed_prevalence","BY","available_fraction",100,1,0,1,1
"NULL_FOURFOLD","global_null","FOURFOLD","ANCOM-BC2","general_abundance","BY","available_fraction",100,1,0,1,1
"NULL_FOURFOLD","global_null","FOURFOLD","ZINQ","observed_prevalence","BY","available_fraction",100,1,0,1,1
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","structural_absence","BY","available_fraction",100,0.996,0.000942809041582065,0.9941521282342,0.9978478717658
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","observed_prevalence","BY","available_fraction",100,1,0,1,1
"STRUCT_BALANCED","structural_only","BALANCED","DASRA","present_conditional_abundance","BY","available_fraction",100,0.9836,0.00161758018551343,0.980429601094288,0.986770398905712
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","observed_prevalence","BY","available_fraction",100,1,0,1,1
"STRUCT_BALANCED","structural_only","BALANCED","ZINQ","detected_quantile_abundance","BY","available_fraction",100,1,0,1,1
"STRUCT_BALANCED","structural_only","BALANCED","MaAsLin 3","detected_log_abundance","BY","available_fraction",100,1,0,1,1
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","structural_absence","BY","available_fraction",100,0.9958,0.000912096043144139,0.994012324604996,0.997587675395004
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","observed_prevalence","BY","available_fraction",100,1,0,1,1
"STRUCT_FOURFOLD","structural_only","FOURFOLD","DASRA","present_conditional_abundance","BY","available_fraction",100,0.9728,0.00222964417145721,0.968429977725604,0.977170022274396
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","observed_prevalence","BY","available_fraction",100,1,0,1,1
"STRUCT_FOURFOLD","structural_only","FOURFOLD","ZINQ","detected_quantile_abundance","BY","available_fraction",100,1,0,1,1
"STRUCT_FOURFOLD","structural_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","structural_absence","BY","available_fraction",100,0.997,0.000771984194112546,0.995486938782905,0.998513061217095
"ABUND_BALANCED","abundance_only","BALANCED","edgeR","general_abundance","BY","available_fraction",100,0.8784,0.00553906238647049,0.867543637214397,0.889256362785603
"ABUND_BALANCED","abundance_only","BALANCED","DESeq2","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_BALANCED","abundance_only","BALANCED","corncob","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","detected_log_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_BALANCED","abundance_only","BALANCED","metagenomeSeq","general_abundance","BY","available_fraction",100,0.98,0.014070529413629,0.952422269105876,1
"ABUND_BALANCED","abundance_only","BALANCED","DASRA","present_conditional_abundance","BY","available_fraction",100,0.9844,0.00178840259404415,0.980894795325815,0.987905204674185
"ABUND_BALANCED","abundance_only","BALANCED","LinDA","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","detected_quantile_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_BALANCED","abundance_only","BALANCED","MaAsLin 3","observed_prevalence","BY","available_fraction",100,1,0,1,1
"ABUND_BALANCED","abundance_only","BALANCED","ANCOM-BC2","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_BALANCED","abundance_only","BALANCED","ZINQ","observed_prevalence","BY","available_fraction",100,1,0,1,1
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","structural_absence","BY","available_fraction",100,0.9948,0.000926381032935055,0.992984326539486,0.996615673460514
"ABUND_FOURFOLD","abundance_only","FOURFOLD","edgeR","general_abundance","BY","available_fraction",100,0.7918,0.00681113170857201,0.77845042715724,0.80514957284276
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DESeq2","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_FOURFOLD","abundance_only","FOURFOLD","corncob","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_FOURFOLD","abundance_only","FOURFOLD","metagenomeSeq","general_abundance","BY","available_fraction",100,0.96,0.0196946385566932,0.921399217740347,0.998600782259653
"ABUND_FOURFOLD","abundance_only","FOURFOLD","DASRA","present_conditional_abundance","BY","available_fraction",100,0.9734,0.00210923893594085,0.969265967650766,0.977534032349234
"ABUND_FOURFOLD","abundance_only","FOURFOLD","LinDA","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","detected_quantile_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_FOURFOLD","abundance_only","FOURFOLD","MaAsLin 3","observed_prevalence","BY","available_fraction",100,1,0,1,1
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ANCOM-BC2","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND_FOURFOLD","abundance_only","FOURFOLD","ZINQ","observed_prevalence","BY","available_fraction",100,1,0,1,1
"JOINT_BALANCED","joint","BALANCED","DASRA","structural_absence","BY","available_fraction",100,0.9966,0.000755050336137275,0.995120128534656,0.998079871465344
"JOINT_BALANCED","joint","BALANCED","edgeR","general_abundance","BY","available_fraction",100,0.8786,0.00556507870655043,0.86769264616403,0.88950735383597
"JOINT_BALANCED","joint","BALANCED","DESeq2","general_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_BALANCED","joint","BALANCED","corncob","general_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","detected_log_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_BALANCED","joint","BALANCED","metagenomeSeq","general_abundance","BY","available_fraction",100,0.96,0.0196946385566932,0.921399217740347,0.998600782259653
"JOINT_BALANCED","joint","BALANCED","DASRA","present_conditional_abundance","BY","available_fraction",100,0.9806,0.0017855763294474,0.977100334702636,0.984099665297364
"JOINT_BALANCED","joint","BALANCED","LinDA","general_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_BALANCED","joint","BALANCED","ZINQ","detected_quantile_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_BALANCED","joint","BALANCED","MaAsLin 3","observed_prevalence","BY","available_fraction",100,1,0,1,1
"JOINT_BALANCED","joint","BALANCED","ANCOM-BC2","general_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_BALANCED","joint","BALANCED","ZINQ","observed_prevalence","BY","available_fraction",100,1,0,1,1
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","structural_absence","BY","available_fraction",100,0.9966,0.000855404683011014,0.994923437629092,0.998276562370909
"JOINT_FOURFOLD","joint","FOURFOLD","edgeR","general_abundance","BY","available_fraction",100,0.793,0.00649708559371979,0.780265946231835,0.805734053768165
"JOINT_FOURFOLD","joint","FOURFOLD","DESeq2","general_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_FOURFOLD","joint","FOURFOLD","corncob","general_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","detected_log_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_FOURFOLD","joint","FOURFOLD","metagenomeSeq","general_abundance","BY","available_fraction",100,0.93,0.0256432399976243,0.879740173157739,0.98025982684226
"JOINT_FOURFOLD","joint","FOURFOLD","DASRA","present_conditional_abundance","BY","available_fraction",100,0.9746,0.00216220986843357,0.970362146530853,0.978837853469147
"JOINT_FOURFOLD","joint","FOURFOLD","LinDA","general_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","detected_quantile_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_FOURFOLD","joint","FOURFOLD","MaAsLin 3","observed_prevalence","BY","available_fraction",100,1,0,1,1
"JOINT_FOURFOLD","joint","FOURFOLD","ANCOM-BC2","general_abundance","BY","available_fraction",100,1,0,1,1
"JOINT_FOURFOLD","joint","FOURFOLD","ZINQ","observed_prevalence","BY","available_fraction",100,1,0,1,1
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","structural_absence","BY","available_fraction",100,0.9976,0.000766995976705764,0.99609671550937,0.99910328449063
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","edgeR","general_abundance","BY","available_fraction",100,0.8822,0.00618825867708723,0.870071235865892,0.894328764134108
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DESeq2","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","corncob","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","detected_log_abundance","BY","available_fraction",100,1,0,1,1
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","metagenomeSeq","general_abundance","BY","available_fraction",100,0.98,0.014070529413629,0.952422269105876,1
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","DASRA","present_conditional_abundance","BY","available_fraction",100,0.9876,0.00157710897761465,0.98450892320418,0.99069107679582
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","LinDA","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","detected_quantile_abundance","BY","available_fraction",100,1,0,1,1
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","MaAsLin 3","observed_prevalence","BY","available_fraction",100,1,0,1,1
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ANCOM-BC2","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND40_SAME_BALANCED","abundance_same_direction_40","BALANCED","ZINQ","observed_prevalence","BY","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","structural_absence","BY","available_fraction",100,0.9972,0.000853749898324381,0.995526680947479,0.99887331905252
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","edgeR","general_abundance","BY","available_fraction",100,0.8628,0.00667889787073262,0.849709600716943,0.875890399283057
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DESeq2","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","corncob","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","detected_log_abundance","BY","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","metagenomeSeq","general_abundance","BY","available_fraction",100,0.95,0.021904291355759,0.90706837783584,0.99293162216416
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","DASRA","present_conditional_abundance","BY","available_fraction",100,0.9876,0.00155127839102614,0.984559550223594,0.990640449776407
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","LinDA","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","detected_quantile_abundance","BY","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","MaAsLin 3","observed_prevalence","BY","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ANCOM-BC2","general_abundance","BY","available_fraction",100,1,0,1,1
"ABUND60_SAME_BALANCED","abundance_same_direction_60","BALANCED","ZINQ","observed_prevalence","BY","available_fraction",100,1,0,1,1
"NULL_BALANCED","global_null","BALANCED","DASRA","structural_absence","raw","rejection_rate",100,0.0378,0.00244362704423427,0.0330105790016528,0.0425894209983472
"NULL_BALANCED","global_null","BALANCED","edgeR","general_abundance","raw","rejection_rate",100,0.2074,0.0055969327819491,0.196430213323488,0.218369786676512
"NULL_BALANCED","global_null","BALANCED","DESeq2","general_abundance","raw","rejection_rate",100,0.2286,0.0055286581198389,0.217764029202281,0.239435970797719
"NULL_BALANCED","global_null","BALANCED","corncob","general_abundance","raw","rejection_rate",100,0.1304,0.00428744938421694,0.121996753621396,0.138803246378604
"NULL_BALANCED","global_null","BALANCED","MaAsLin 3","detected_log_abundance","raw","rejection_rate",100,0.0484,0.00299737258682374,0.0425252576815778,0.0542747423184222
"NULL_BALANCED","global_null","BALANCED","metagenomeSeq","general_abundance","raw","rejection_rate",100,0.1536,0.00466129561041528,0.144464028482291,0.162735971517709
"NULL_BALANCED","global_null","BALANCED","DASRA","present_conditional_abundance","raw","rejection_rate",100,0.049,0.003170253152432,0.0427864179993587,0.0552135820006413
