samples_per_group,signal_taxa_percent,covariate_structure,target_abundance_difference,method,measure,replications,estimate,monte_carlo_sd,monte_carlo_se,interval_lower,interval_upper
120,20,Unconfounded,0.4,LinDA,Empirical false discovery rate,100,0.0591190476190476,0.15683101062856,0.015683101062856,0.0283801695358499,0.0898579257022453
120,20,Unconfounded,0.4,ZINQ,Empirical false discovery rate,100,0.0353077200577201,0.0649848912860037,0.00649848912860037,0.0225706813656633,0.0480447587497768
120,20,Unconfounded,0.4,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,20,Unconfounded,0.5,edgeR,Empirical false discovery rate,100,0.0112662337662338,0.036577412280938,0.0036577412280938,0.00409706095916991,0.0184354065732976
120,20,Unconfounded,0.5,DESeq2,Empirical false discovery rate,100,0.0109570707070707,0.0337275659182663,0.00337275659182663,0.0043464677870905,0.0175676736270509
120,20,Unconfounded,0.5,corncob,Empirical false discovery rate,100,0.0473737373737374,0.0664037290351956,0.00664037290351957,0.034358606482839,0.0603888682646357
120,20,Unconfounded,0.5,MaAsLin 3,Empirical false discovery rate,100,0.0303870573870574,0.0569851608837492,0.00569851608837492,0.0192179658538426,0.0415561489202722
120,20,Unconfounded,0.5,metagenomeSeq,Empirical false discovery rate,100,0.105564700005876,0.0954657950749418,0.00954657950749418,0.0868534041711879,0.124275995840565
120,20,Unconfounded,0.5,SACAT,Empirical false discovery rate,100,0.0424314574314574,0.0680072035704179,0.00680072035704179,0.0291020455316555,0.0557608693312593
120,20,Unconfounded,0.5,LinDA,Empirical false discovery rate,100,0.0563470418470419,0.117618458164743,0.0117618458164743,0.0332938240467521,0.0794002596473316
120,20,Unconfounded,0.5,ZINQ,Empirical false discovery rate,100,0.0403383838383838,0.0579298800236792,0.00579298800236792,0.0289841273537427,0.051692640323025
120,20,Unconfounded,0.5,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,20,Unconfounded,0.6,edgeR,Empirical false discovery rate,100,0.0199285714285714,0.0462490166056254,0.00462490166056254,0.0108637641738689,0.028993378683274
120,20,Unconfounded,0.6,DESeq2,Empirical false discovery rate,100,0.0188181818181818,0.0400195085576701,0.00400195085576701,0.0109743581408785,0.0266620054954852
120,20,Unconfounded,0.6,corncob,Empirical false discovery rate,100,0.0533062493062493,0.0651745401504759,0.00651745401504759,0.040532039436756,0.0660804591757426
120,20,Unconfounded,0.6,MaAsLin 3,Empirical false discovery rate,100,0.020030303030303,0.0417962506205381,0.00417962506205381,0.0118382379086776,0.0282223681519285
120,20,Unconfounded,0.6,metagenomeSeq,Empirical false discovery rate,100,0.112221112221112,0.0848708019337131,0.00848708019337131,0.0955864350421044,0.12885578940012
120,20,Unconfounded,0.6,SACAT,Empirical false discovery rate,100,0.0321212121212121,0.0508382033032387,0.00508382033032387,0.0221569242737773,0.0420854999686469
120,20,Unconfounded,0.6,LinDA,Empirical false discovery rate,100,0.0662767787767788,0.10950402602157,0.010950402602157,0.044813989676551,0.0877395678770066
120,20,Unconfounded,0.6,ZINQ,Empirical false discovery rate,100,0.0318578088578089,0.053243776835698,0.0053243776835698,0.0214220285980121,0.0422935891176057
120,20,Unconfounded,0.6,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,20,Unconfounded,0.75,edgeR,Empirical false discovery rate,100,0.0167348484848485,0.0423133345666361,0.00423133345666361,0.00844143490978781,0.0250282620599092
120,20,Unconfounded,0.75,DESeq2,Empirical false discovery rate,100,0.0196969696969697,0.0408889632943933,0.00408889632943933,0.0116827328912686,0.0277112065026708
120,20,Unconfounded,0.75,corncob,Empirical false discovery rate,100,0.0486496836496837,0.0621100816326613,0.00621100816326613,0.036476107649682,0.0608232596496853
120,20,Unconfounded,0.75,MaAsLin 3,Empirical false discovery rate,100,0.0213636363636364,0.0433977572436475,0.00433977572436475,0.0128576759438815,0.0298695967833913
120,20,Unconfounded,0.75,metagenomeSeq,Empirical false discovery rate,100,0.100411255411255,0.0888447086375232,0.00888447086375232,0.0829976925183009,0.11782481830421
120,20,Unconfounded,0.75,SACAT,Empirical false discovery rate,100,0.035034965034965,0.0553946171476285,0.00553946171476285,0.0241776200740299,0.0458923099959002
120,20,Unconfounded,0.75,LinDA,Empirical false discovery rate,100,0.0596790154290154,0.0893916709272619,0.00893916709272619,0.0421582479272721,0.0771997829307588
120,20,Unconfounded,0.75,ZINQ,Empirical false discovery rate,100,0.0477622377622378,0.0627540971558861,0.00627540971558861,0.0354624347196841,0.0600620408047914
120,20,Unconfounded,0.75,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,20,Unconfounded,0.9,edgeR,Empirical false discovery rate,100,0.0253611111111111,0.0513468296351415,0.00513468296351415,0.0152971325026234,0.0354250897195989
120,20,Unconfounded,0.9,DESeq2,Empirical false discovery rate,100,0.0196969696969697,0.0408889632943933,0.00408889632943933,0.0116827328912686,0.0277112065026708
120,20,Unconfounded,0.9,corncob,Empirical false discovery rate,100,0.0441258741258741,0.0563599566052793,0.00563599566052793,0.0330793226312394,0.0551724256205089
120,20,Unconfounded,0.9,MaAsLin 3,Empirical false discovery rate,100,0.0122727272727273,0.0368435200971277,0.00368435200971277,0.00505139733369024,0.0194940572117643
120,20,Unconfounded,0.9,metagenomeSeq,Empirical false discovery rate,100,0.094024309024309,0.0801314898996993,0.00801314898996993,0.078318537003968,0.10973008104465
120,20,Unconfounded,0.9,SACAT,Empirical false discovery rate,100,0.0407459207459207,0.0662491642147832,0.00662491642147832,0.0277610845598232,0.0537307569320183
120,20,Unconfounded,0.9,LinDA,Empirical false discovery rate,100,0.0582442002442003,0.0803273095311448,0.00803273095311448,0.0425000475760959,0.0739883529123046
120,20,Unconfounded,0.9,ZINQ,Empirical false discovery rate,100,0.035034965034965,0.0553946171476285,0.00553946171476285,0.0241776200740299,0.0458923099959002
120,20,Unconfounded,0.9,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,20,Unconfounded,1.05,edgeR,Empirical false discovery rate,100,0.0280674603174603,0.0524424034707256,0.00524424034707256,0.0177887492371981,0.0383461713977225
120,20,Unconfounded,1.05,DESeq2,Empirical false discovery rate,100,0.0239393939393939,0.0461471566127791,0.00461471566127791,0.0148945512432892,0.0329842366354986
120,20,Unconfounded,1.05,corncob,Empirical false discovery rate,100,0.0561222111222111,0.0704788100828583,0.00704788100828583,0.0423083643459709,0.0699360578984513
120,20,Unconfounded,1.05,MaAsLin 3,Empirical false discovery rate,100,0.00984848484848485,0.0305602034880631,0.00305602034880631,0.00385868496482449,0.0158382847321452
120,20,Unconfounded,1.05,metagenomeSeq,Empirical false discovery rate,100,0.106250416250416,0.0833141192077352,0.00833141192077352,0.0899208488857001,0.122579983615132
120,20,Unconfounded,1.05,SACAT,Empirical false discovery rate,100,0.0393939393939394,0.0576650991141277,0.00576650991141277,0.0280915799675704,0.0506962988203084
120,20,Unconfounded,1.05,LinDA,Empirical false discovery rate,100,0.0648105228105228,0.0854146440481168,0.00854146440481167,0.0480692525770919,0.0815517930439537
120,20,Unconfounded,1.05,ZINQ,Empirical false discovery rate,100,0.0384382284382284,0.0635264242708285,0.00635264242708285,0.0259870492811461,0.0508894075953108
120,20,Unconfounded,1.05,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,20,Unconfounded,1.2,edgeR,Empirical false discovery rate,100,0.0422619047619048,0.0755840670541653,0.00755840670541653,0.0274474276192884,0.0570763819045212
120,20,Unconfounded,1.2,DESeq2,Empirical false discovery rate,100,0.0291258741258741,0.0502622641229292,0.00502622641229292,0.01927447035778,0.0389772778939682
120,20,Unconfounded,1.2,corncob,Empirical false discovery rate,100,0.0546503496503497,0.0699477062124198,0.00699477062124198,0.0409405992327154,0.0683601000679839
120,20,Unconfounded,1.2,MaAsLin 3,Empirical false discovery rate,100,0.00909090909090909,0.0274101222343421,0.00274101222343421,0.00371852513297803,0.0144632930488402
120,20,Unconfounded,1.2,metagenomeSeq,Empirical false discovery rate,100,0.107782217782218,0.0899523441766169,0.00899523441766169,0.0901515583236009,0.125412877240835
120,20,Unconfounded,1.2,SACAT,Empirical false discovery rate,100,0.0348368298368298,0.0625688277543328,0.00625688277543328,0.0225733395969806,0.0471003200766791
120,20,Unconfounded,1.2,LinDA,Empirical false discovery rate,100,0.0548906648906649,0.0857402289668572,0.00857402289668572,0.0380855800131609,0.0716957497681689
120,20,Unconfounded,1.2,ZINQ,Empirical false discovery rate,100,0.0365068265068265,0.0629817293036259,0.00629817293036259,0.0241624075633158,0.0488512454503372
120,20,Unconfounded,1.2,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,20,Unconfounded,1.4,edgeR,Empirical false discovery rate,100,0.0407777777777778,0.0720167585905878,0.00720167585905878,0.0266624930940226,0.054893062461533
120,20,Unconfounded,1.4,DESeq2,Empirical false discovery rate,100,0.0306060606060606,0.0460364749186804,0.00460364749186804,0.0215829115219992,0.039629209690122
120,20,Unconfounded,1.4,corncob,Empirical false discovery rate,100,0.0447319347319347,0.0585899008365115,0.00585899008365115,0.0332483141679785,0.056215555295891
120,20,Unconfounded,1.4,MaAsLin 3,Empirical false discovery rate,100,0.00636363636363636,0.0233120363614766,0.00233120363614766,0.00179447723678695,0.0109327954904858
120,20,Unconfounded,1.4,metagenomeSeq,Empirical false discovery rate,100,0.102479187479187,0.0853042385354572,0.00853042385354572,0.0857595567262379,0.119198818232137
120,20,Unconfounded,1.4,SACAT,Empirical false discovery rate,100,0.04,0.0531240153224433,0.00531240153224433,0.0295876929968011,0.0504123070031989
120,20,Unconfounded,1.4,LinDA,Empirical false discovery rate,100,0.0636280386280386,0.0770267352315338,0.00770267352315338,0.048530798522658,0.0787252787334193
120,20,Unconfounded,1.4,ZINQ,Empirical false discovery rate,100,0.0371911421911422,0.0596892507677241,0.00596892507677241,0.0254920490406683,0.0488902353416161
120,20,Unconfounded,1.4,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,20,Confounded,0.1,edgeR,Empirical false discovery rate,100,0,0,0,0,0
60,20,Confounded,0.1,DESeq2,Empirical false discovery rate,100,0,0,0,0,0
60,20,Confounded,0.1,corncob,Empirical false discovery rate,100,0.12,0.32659863237109,0.032659863237109,0.0559866680552663,0.184013331944734
60,20,Confounded,0.1,MaAsLin 3,Empirical false discovery rate,100,0.015,0.111350751676807,0.0111350751676807,0,0.0368247473286541
60,20,Confounded,0.1,metagenomeSeq,Empirical false discovery rate,100,0.17,0.344085834826712,0.0344085834826712,0.102559176373965,0.237440823626035
60,20,Confounded,0.1,SACAT,Empirical false discovery rate,100,0.04,0.196946385566932,0.0196946385566932,0.00139850842888126,0.0786014915711187
60,20,Confounded,0.1,LinDA,Empirical false discovery rate,100,0.095,0.290375931885172,0.0290375931885172,0.0380863173505064,0.151913682649494
60,20,Confounded,0.1,ZINQ,Empirical false discovery rate,100,0.03,0.171446607997765,0.0171446607997765,0,0.063603535167562
60,20,Confounded,0.1,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,20,Confounded,0.2,edgeR,Empirical false discovery rate,100,0,0,0,0,0
60,20,Confounded,0.2,DESeq2,Empirical false discovery rate,100,0.01,0.1,0.01,0,0.0296
60,20,Confounded,0.2,corncob,Empirical false discovery rate,100,0.08,0.263235501581624,0.0263235501581624,0.0284058416900017,0.131594158309998
60,20,Confounded,0.2,MaAsLin 3,Empirical false discovery rate,100,0.00833333333333333,0.0598117135471061,0.00598117135471061,0,0.0200564291885661
60,20,Confounded,0.2,metagenomeSeq,Empirical false discovery rate,100,0.170333333333333,0.32860774907132,0.032860774907132,0.105926214515355,0.234740452151312
60,20,Confounded,0.2,SACAT,Empirical false discovery rate,100,0.0308333333333333,0.13590481170701,0.013590481170701,0.00419599023875937,0.0574706764279073
60,20,Confounded,0.2,LinDA,Empirical false discovery rate,100,0.16,0.354480698567024,0.0354480698567024,0.0905217830808632,0.229478216919137
60,20,Confounded,0.2,ZINQ,Empirical false discovery rate,100,0.005,0.05,0.005,0,0.0148
60,20,Confounded,0.2,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,20,Confounded,0.3,edgeR,Empirical false discovery rate,100,0,0,0,0,0
60,20,Confounded,0.3,DESeq2,Empirical false discovery rate,100,0.00333333333333333,0.0333333333333333,0.00333333333333333,0,0.00986666666666667
60,20,Confounded,0.3,corncob,Empirical false discovery rate,100,0.0543333333333333,0.173538793018677,0.0173538793018677,0.0203197299016726,0.0883469367649941
60,20,Confounded,0.3,MaAsLin 3,Empirical false discovery rate,100,0.0233333333333333,0.125394998799417,0.0125394998799417,0,0.047910753098019
60,20,Confounded,0.3,metagenomeSeq,Empirical false discovery rate,100,0.146190476190476,0.225518990123745,0.0225518990123745,0.101988754126222,0.19039219825473
60,20,Confounded,0.3,SACAT,Empirical false discovery rate,100,0.0608571428571429,0.180212062463476,0.0180212062463476,0.0255355786143015,0.0961787070999842
60,20,Confounded,0.3,LinDA,Empirical false discovery rate,100,0.0816666666666667,0.247881031165501,0.0247881031165501,0.0330819845582284,0.130251348775105
60,20,Confounded,0.3,ZINQ,Empirical false discovery rate,100,0.045,0.177042355131935,0.0177042355131935,0.0102996983941407,0.0797003016058593
60,20,Confounded,0.3,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,20,Confounded,0.4,edgeR,Empirical false discovery rate,100,0.01,0.1,0.01,0,0.0296
60,20,Confounded,0.4,DESeq2,Empirical false discovery rate,100,0.03,0.156023826204315,0.0156023826204315,0,0.0605806699360458
60,20,Confounded,0.4,corncob,Empirical false discovery rate,100,0.074202380952381,0.173354370459451,0.0173354370459451,0.0402249243423286,0.108179837562433
60,20,Confounded,0.4,MaAsLin 3,Empirical false discovery rate,100,0.041,0.130985644470068,0.0130985644470068,0.0153268136838667,0.0666731863161333
60,20,Confounded,0.4,metagenomeSeq,Empirical false discovery rate,100,0.151535714285714,0.162696766876552,0.0162696766876552,0.11964714797791,0.183424280593519
60,20,Confounded,0.4,SACAT,Empirical false discovery rate,100,0.0687976190476191,0.124875312305147,0.0124875312305147,0.0443220578358103,0.0932731802594278
60,20,Confounded,0.4,LinDA,Empirical false discovery rate,100,0.0978333333333333,0.257455116330602,0.0257455116330602,0.0473721305325354,0.148294536134131
60,20,Confounded,0.4,ZINQ,Empirical false discovery rate,100,0.0429285714285714,0.119893318876878,0.0119893318876878,0.0194294809287034,0.0664276619284395
60,20,Confounded,0.4,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,20,Confounded,0.5,edgeR,Empirical false discovery rate,100,0.0125,0.0619716726858991,0.00619716726858991,0.000353552153563771,0.0246464478464362
60,20,Confounded,0.5,DESeq2,Empirical false discovery rate,100,0.0210238095238095,0.0820749871233832,0.00820749871233832,0.00493711204762643,0.0371105069999926
60,20,Confounded,0.5,corncob,Empirical false discovery rate,100,0.077512987012987,0.116698486121463,0.0116698486121463,0.0546400837331803,0.100385890292794
60,20,Confounded,0.5,MaAsLin 3,Empirical false discovery rate,100,0.0268253968253968,0.0646061763546209,0.00646061763546209,0.0141625862598911,0.0394882073909025
60,20,Confounded,0.5,metagenomeSeq,Empirical false discovery rate,100,0.124523837273837,0.122433872103108,0.0122433872103108,0.100526798341628,0.148520876206047
60,20,Confounded,0.5,SACAT,Empirical false discovery rate,100,0.0581406926406926,0.0859447445749811,0.00859447445749811,0.0412955227039963,0.0749858625773889
60,20,Confounded,0.5,LinDA,Empirical false discovery rate,100,0.0995,0.236325867870861,0.0236325867870861,0.0531801298973112,0.145819870102689
60,20,Confounded,0.5,ZINQ,Empirical false discovery rate,100,0.0418492063492064,0.0931162000571707,0.00931162000571707,0.0235984311380009,0.0600999815604118
60,20,Confounded,0.5,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,20,Confounded,0.6,edgeR,Empirical false discovery rate,100,0.011,0.0601261300530104,0.00601261300530104,0,0.02278472149039
60,20,Confounded,0.6,DESeq2,Empirical false discovery rate,100,0.0279285714285714,0.0742936727215351,0.00742936727215351,0.0133670115751506,0.0424901312819923
60,20,Confounded,0.6,corncob,Empirical false discovery rate,100,0.0610859418359418,0.0846992062605723,0.00846992062605723,0.0444848974088697,0.077686986263014
60,20,Confounded,0.6,MaAsLin 3,Empirical false discovery rate,100,0.024047619047619,0.0530061657102681,0.00530061657102681,0.0136584105684065,0.0344368275268316
60,20,Confounded,0.6,metagenomeSeq,Empirical false discovery rate,100,0.12772089022089,0.10157331391139,0.010157331391139,0.107812520694258,0.147629259747523
60,20,Confounded,0.6,SACAT,Empirical false discovery rate,100,0.0432694805194805,0.0667979176341687,0.00667979176341687,0.0301770886631835,0.0563618723757776
60,20,Confounded,0.6,LinDA,Empirical false discovery rate,100,0.12602380952381,0.232709716017213,0.0232709716017213,0.0804127051844358,0.171634913863183
60,20,Confounded,0.6,ZINQ,Empirical false discovery rate,100,0.0378217893217893,0.0719756155638301,0.00719756155638301,0.0237145686712786,0.0519290099723
